Tripid,Dateid,Stationid,Truckid,Wastecollected
115485,303,19,238,43.61
115486,303,21,246,38.13
115487,303,83,217,41.89
115488,303,21,244,34.15
115489,303,83,217,34.56
115490,303,19,232,44.38
115491,303,21,240,38.86
115492,303,83,217,40.01
115493,303,19,232,30.65
115494,303,19,233,43.2
115495,303,21,246,41.63
115496,303,83,217,32.27
115497,303,83,229,37.79
115498,303,19,230,43.5
115499,303,83,229,35.08
115500,303,19,232,39.82
115501,303,83,229,31.49
115502,303,83,217,43.57
115503,303,83,217,44.85
115504,303,83,217,42.9
115505,303,19,238,44.75
115506,303,21,244,41.27
115507,303,83,229,43.11
115508,303,19,238,37.94
115509,303,83,229,33.87
115510,303,21,240,33.46
115511,303,32,288,39.59
115512,303,57,272,34.8
115513,303,57,270,36.84
115514,303,86,251,33.72
115515,303,84,265,33.12
115516,303,57,272,35.06
115517,303,86,252,31.22
115518,303,31,277,32.39
115519,303,31,277,33.83
115520,303,57,272,36.13
115521,303,44,298,44.22
115522,303,86,251,42.05
115523,303,86,252,41.09
115524,303,44,298,34.52
115525,303,44,298,38.56
115526,303,31,276,39.41
115527,303,44,297,30.31
115528,303,32,288,30.18
115529,303,57,275,37.51
115530,303,32,288,39.5
115531,303,84,262,33.53
115532,303,44,297,40.32
115533,303,86,251,40.41
115534,303,32,286,41.68
115535,303,32,290,35.07
115536,303,57,272,41.6
115537,303,32,290,44.17
115538,303,57,270,37.71
115539,303,44,297,40.09
115540,303,84,262,38.99
115541,303,84,261,38.96
115542,303,86,257,31.19
115543,303,86,257,32.15
115544,303,57,275,31.53
115545,303,86,252,38.9
115546,303,84,262,43.81
115547,303,84,265,31.1
115548,303,32,291,35.48
115549,303,57,275,39.66
115550,303,32,286,38.75
115551,303,84,266,40.98
115552,303,32,290,43.69
115553,303,57,274,36.78
115554,303,84,261,37.08
115555,303,31,276,36.13
115556,303,84,262,42.98
115557,303,84,266,32.03
115558,303,44,299,39.73
115559,303,57,274,32.28
115560,303,32,290,43.45
115561,303,57,272,35.18
115562,303,57,274,30.34
115563,303,44,297,39.3
115564,303,84,266,37.94
115565,303,86,257,32.41
115566,303,32,286,31.09
115567,303,32,288,38.99
115568,303,44,298,33.52
115569,303,31,283,31.23
115570,303,31,283,43.61
115571,303,31,277,43.35
115572,303,32,288,30.88
115573,303,57,274,40.97
115574,303,84,265,43.76
115575,303,57,275,44.24
115576,303,57,270,42.09
115577,303,32,286,33.7
115578,303,84,261,42.92
115579,303,44,298,30.43
115580,303,57,272,38.66
115581,303,84,261,34.49
115582,303,84,265,36.22
115583,303,84,262,37.35
115584,303,31,277,33.82
115585,303,44,298,34.2
115586,303,84,265,44.73
115587,304,43,143,36.09
115588,304,43,148,36.09
115589,304,43,144,32.69
115590,304,97,121,43.07
115591,304,40,137,40.02
115592,304,77,152,34.63
115593,304,97,115,44.94
115594,304,46,161,33.56
115595,304,40,134,38.16
115596,304,71,130,31.34
115597,304,43,143,38.61
115598,304,40,137,30.04
115599,304,77,152,44.12
115600,304,46,161,39.65
115601,304,46,161,30.96
115602,304,77,160,43.43
115603,304,40,137,42.89
115604,304,46,161,33.48
115605,304,46,161,30.83
115606,304,77,150,44.66
115607,304,77,157,38.77
115608,304,43,144,42.71
115609,304,46,169,33.41
115610,304,97,121,34.67
115611,304,97,120,30.41
115612,304,40,136,41.87
115613,304,97,122,37.41
115614,304,46,162,33.11
115615,304,40,134,41.43
115616,304,77,150,37.01
115617,304,40,135,33.58
115618,304,71,125,31.93
115619,304,43,148,40.08
115620,304,40,136,33.45
115621,304,97,120,43.51
115622,304,77,150,31.97
115623,304,97,115,44.92
115624,304,43,143,35.54
115625,304,77,160,39.84
115626,304,71,130,41.32
115627,304,77,160,33.16
115628,304,71,133,44.72
115629,304,77,150,42.94
115630,304,43,145,30.31
115631,304,97,115,31.45
115632,304,43,148,39.01
115633,304,46,169,40.67
115634,304,77,157,34.65
115635,304,71,130,36.84
115636,304,40,135,37.69
115637,304,40,137,39.69
115638,304,46,161,36.93
115639,304,77,150,39.03
115640,304,46,162,40.12
115641,304,97,120,30.34
115642,304,46,162,34.3
115643,304,46,169,34.88
115644,304,43,148,36.26
115645,304,46,169,33.62
115646,304,97,120,43.72
115647,304,97,122,33.16
115648,304,43,144,32.5
115649,304,97,115,43.81
115650,304,43,144,32.25
115651,304,77,157,42.21
115652,304,40,134,31.99
115653,304,71,130,43.32
115654,304,71,133,43.95
115655,304,97,121,38.94
115656,304,97,121,44.4
115657,304,71,130,31.82
115658,304,71,133,38.96
115659,304,71,125,31.47
115660,304,71,130,37.81
115661,304,97,115,34.65
115662,304,71,133,41.82
115663,304,81,192,43.39
115664,304,81,191,39.06
115665,304,82,213,32.36
115666,304,82,211,33.83
115667,304,82,211,39.56
115668,304,48,182,37.0
115669,304,81,192,43.54
115670,304,82,213,32.2
115671,304,81,191,33.28
115672,304,47,179,37.0
115673,304,48,188,35.51
115674,304,47,170,33.2
115675,304,47,179,32.4
115676,304,81,198,33.85
115677,304,81,194,36.35
115678,304,82,213,38.77
115679,304,81,198,39.91
115680,304,81,191,43.17
115681,304,48,182,44.94
115682,304,48,184,40.93
115683,304,82,211,35.39
115684,304,48,189,42.91
115685,304,47,178,34.38
115686,304,48,182,31.41
115687,304,81,191,43.54
115688,304,82,213,39.49
115689,304,81,194,38.43
115690,304,81,191,33.81
115691,304,81,194,33.78
115692,304,48,184,41.96
115693,304,48,189,42.69
115694,304,82,211,31.48
115695,304,82,211,31.57
115696,304,48,184,31.69
115697,304,48,189,34.32
115698,304,81,191,37.07
115699,304,48,189,31.8
115700,304,81,194,33.66
115701,304,82,213,33.71
115702,304,81,198,37.65
115703,304,82,213,39.85
115704,304,48,188,38.18
115705,304,47,170,35.16
115706,304,47,179,36.59
115707,304,47,179,41.26
115708,304,81,194,32.78
115709,304,82,211,38.21
115710,304,81,198,44.11
115711,304,82,211,33.76
115712,304,82,213,37.12
115713,304,48,189,38.33
115714,304,48,189,43.71
115715,304,81,198,40.28
115716,304,82,211,41.44
115717,304,48,184,37.18
115718,304,82,211,44.12
115719,304,47,179,41.86
115720,304,47,179,42.87
115721,304,82,211,35.35
115722,304,82,213,34.31
115723,304,48,182,42.16
115724,304,81,192,41.57
115725,304,48,189,38.94
115726,304,81,192,43.28
115727,304,47,179,35.15
115728,304,48,188,33.72
115729,304,47,178,34.08
115730,304,82,211,35.94
115731,304,48,184,42.79
115732,304,82,211,30.8
115733,304,82,211,37.08
115734,304,47,170,34.38
115735,304,47,170,44.45
115736,304,82,211,40.67
115737,304,82,211,34.85
115738,304,81,191,38.67
115739,304,83,229,43.34
115740,304,19,230,36.78
115741,304,21,244,41.65
115742,304,21,244,43.69
115743,304,19,230,40.68
115744,304,19,233,42.12
115745,304,21,244,31.33
115746,304,83,217,34.03
115747,304,83,217,43.36
115748,304,83,229,31.52
115749,304,21,244,32.02
115750,304,83,229,38.52
115751,304,83,229,36.9
115752,304,19,238,38.38
115753,304,83,229,40.62
115754,304,83,217,37.54
115755,304,83,217,31.08
115756,304,83,229,35.26
115757,304,21,240,44.54
115758,304,19,238,44.19
115759,304,21,246,30.81
115760,304,21,240,35.83
115761,304,21,244,38.46
115762,304,19,230,31.42
115763,304,21,246,38.85
115764,304,21,246,43.71
115765,304,21,245,41.05
115766,304,83,229,42.9
115767,304,19,230,37.15
115768,304,19,230,36.53
115769,304,83,217,41.74
115770,304,19,230,30.54
115771,304,19,232,30.79
115772,304,21,240,39.56
115773,304,21,244,35.74
115774,304,83,229,42.11
115775,304,83,217,35.78
115776,304,19,232,41.89
115777,304,19,230,33.35
115778,304,19,230,34.77
115779,304,83,229,44.49
115780,304,83,229,30.12
115781,304,19,230,37.64
115782,304,21,246,41.28
115783,304,19,230,41.57
115784,304,19,238,34.39
115785,304,83,217,32.4
115786,304,21,245,35.53
115787,304,21,240,36.59
115788,304,83,217,44.16
115789,304,19,232,40.94
115790,304,83,217,36.76
115791,304,21,245,33.55
115792,304,21,245,43.13
115793,304,19,232,39.84
115794,304,19,232,33.02
115795,304,21,245,42.04
115796,304,19,233,44.09
115797,304,83,229,31.04
115798,304,19,233,35.86
115799,304,19,232,36.4
115800,304,19,238,44.05
115801,304,19,238,34.91
115802,304,21,245,35.76
115803,304,21,245,30.03
115804,304,21,246,40.24
115805,304,19,233,30.08
115806,304,21,244,43.68
115807,304,21,246,44.61
115808,304,19,233,39.54
115809,304,19,233,38.28
115810,304,83,229,31.2
115811,304,83,217,44.23
115812,304,83,229,34.29
115813,304,83,229,41.38
115814,304,21,245,35.8
115815,304,44,297,43.65
115816,304,44,301,37.49
115817,304,84,266,42.28
115818,304,84,266,44.75
115819,304,44,297,37.69
115820,304,57,272,35.5
115821,304,57,272,32.78
115822,304,84,266,40.73
115823,304,32,291,33.99
115824,304,84,266,40.49
115825,304,32,286,32.09
115826,304,31,280,31.82
115827,304,44,301,31.89
115828,304,86,257,41.69
115829,304,84,266,44.59
115830,304,84,261,35.19
115831,304,32,291,41.45
115832,304,44,299,39.42
115833,304,86,251,31.59
115834,304,86,251,34.01
115835,304,44,298,35.12
115836,304,31,283,37.23
115837,304,32,290,39.86
115838,304,44,297,43.68
115839,304,84,265,31.78
115840,304,44,297,44.29
115841,304,44,297,39.4
115842,304,31,277,36.0
115843,304,84,265,32.86
115844,304,57,275,30.1
115845,304,44,299,30.25
115846,304,57,275,33.59
115847,304,44,297,42.57
115848,304,57,272,35.7
115849,304,84,265,31.06
115850,304,44,301,34.32
115851,304,32,286,40.24
115852,304,57,275,37.11
115853,304,44,301,42.6
115854,304,31,277,39.88
115855,304,44,297,44.11
115856,304,84,261,31.28
115857,304,86,252,36.34
115858,304,31,280,38.36
115859,304,31,283,42.17
115860,304,32,290,33.36
115861,304,32,290,42.39
115862,304,31,276,36.3
115863,304,57,270,42.74
115864,304,44,297,33.13
115865,304,86,255,30.7
115866,304,32,290,38.3
115867,304,44,299,43.16
115868,304,32,286,37.7
115869,304,31,276,38.14
115870,304,57,272,31.0
115871,304,31,283,31.96
115872,304,32,290,41.57
115873,304,32,288,41.28
115874,304,86,255,32.12
115875,304,44,301,30.51
115876,304,32,291,38.15
115877,304,57,270,31.02
115878,304,32,290,31.51
115879,304,84,261,36.83
115880,304,86,255,33.55
115881,304,44,301,36.61
115882,304,84,261,34.5
115883,304,84,266,39.68
115884,304,31,280,35.49
115885,304,86,252,37.28
115886,304,31,277,32.52
115887,304,32,290,37.24
115888,304,86,251,34.83
115889,304,31,280,33.78
115890,304,86,255,31.89
115891,305,97,115,35.09
115892,305,40,135,44.58
115893,305,46,161,31.08
115894,305,46,168,44.76
115895,305,97,115,34.24
115896,305,97,120,33.33
115897,305,71,133,38.63
115898,305,77,160,31.49
115899,305,97,121,30.03
115900,305,77,150,44.04
115901,305,97,120,34.33
115902,305,71,126,40.64
115903,305,77,150,37.34
115904,305,40,134,39.68
115905,305,43,143,37.6
115906,305,46,169,37.96
115907,305,97,115,32.47
115908,305,77,152,36.51
115909,305,77,157,34.18
115910,305,46,161,32.63
115911,305,77,150,41.23
115912,305,43,143,44.97
115913,305,40,137,34.68
115914,305,77,150,30.9
115915,305,46,169,32.61
115916,305,77,160,43.58
115917,305,46,161,44.17
115918,305,40,137,32.34
115919,305,43,145,38.53
115920,305,97,122,44.91
115921,305,43,144,41.19
115922,305,77,152,30.85
115923,305,97,121,31.23
115924,305,40,135,33.5
115925,305,43,144,30.41
115926,305,43,143,30.68
115927,305,46,162,38.88
115928,305,77,152,43.51
115929,305,46,169,41.46
115930,305,46,168,35.26
115931,305,43,143,35.41
115932,305,97,121,33.5
115933,305,43,148,39.7
115934,305,43,143,34.41
115935,305,77,157,40.07
115936,305,77,152,30.81
115937,305,46,169,32.69
115938,305,43,145,35.68
115939,305,46,169,38.64
115940,305,77,150,34.16
115941,305,43,145,30.53
115942,305,40,134,34.03
115943,305,40,137,39.92
115944,305,40,134,35.25
115945,305,77,150,44.0
115946,305,43,144,38.31
115947,305,43,145,33.39
115948,305,97,122,41.75
115949,305,97,121,34.77
115950,305,40,134,43.25
115951,305,77,150,37.24
115952,305,40,136,34.82
115953,305,97,115,42.69
115954,305,40,136,30.53
115955,305,71,130,32.84
115956,305,46,168,34.97
115957,305,97,121,42.62
115958,305,77,160,34.11
115959,305,40,134,39.73
115960,305,46,168,42.51
115961,305,97,122,39.22
115962,305,46,169,31.85
115963,305,46,169,39.79
115964,305,71,125,30.87
115965,305,71,125,44.36
115966,305,40,136,32.81
115967,305,48,189,38.14
115968,305,47,178,39.47
115969,305,47,179,41.03
115970,305,82,213,33.76
115971,305,81,192,38.74
115972,305,82,213,32.8
115973,305,82,213,39.93
115974,305,81,194,33.32
115975,305,81,198,31.52
115976,305,81,198,36.29
115977,305,82,211,33.91
115978,305,81,198,42.72
115979,305,47,178,38.58
115980,305,81,194,39.97
115981,305,47,178,39.7
115982,305,81,194,38.93
115983,305,82,213,43.29
115984,305,48,184,33.28
115985,305,81,198,34.76
115986,305,81,192,39.36
115987,305,81,191,36.52
115988,305,81,194,39.55
115989,305,47,179,31.97
115990,305,82,213,31.36
115991,305,47,179,39.15
115992,305,47,179,44.32
115993,305,47,179,35.2
115994,305,82,211,32.34
115995,305,48,182,31.2
115996,305,48,188,35.8
115997,305,81,192,37.64
115998,305,81,198,39.55
115999,305,47,179,35.79
116000,305,47,178,32.2
116001,305,48,182,44.15
116002,305,48,189,42.34
116003,305,47,170,44.84
116004,305,48,182,33.19
116005,305,82,211,34.4
116006,305,48,189,42.09
116007,305,48,189,44.2
116008,305,48,189,41.93
116009,305,47,179,38.53
116010,305,82,213,31.56
116011,305,81,194,31.39
116012,305,82,213,40.45
116013,305,82,213,34.04
116014,305,48,182,38.37
116015,305,81,191,30.89
116016,305,82,211,34.22
116017,305,47,179,42.36
116018,305,47,178,43.16
116019,305,48,189,31.1
116020,305,48,189,43.73
116021,305,82,213,34.03
116022,305,47,179,30.91
116023,305,82,213,31.04
116024,305,47,178,36.52
116025,305,81,194,32.41
116026,305,81,198,40.5
116027,305,81,194,35.88
116028,305,82,213,30.16
116029,305,82,213,37.84
116030,305,81,198,36.37
116031,305,47,178,43.29
116032,305,48,189,42.37
116033,305,47,170,31.71
116034,305,82,211,31.95
116035,305,47,179,44.33
116036,305,47,178,32.79
116037,305,81,198,38.75
116038,305,82,211,39.68
116039,305,81,191,39.7
116040,305,82,213,38.06
116041,305,82,211,31.44
116042,305,82,211,35.01
116043,305,21,245,40.76
116044,305,19,238,32.33
116045,305,21,245,35.8
116046,305,83,217,38.38
116047,305,83,229,37.22
116048,305,21,240,43.58
116049,305,19,238,33.47
116050,305,19,232,40.86
116051,305,21,245,44.26
116052,305,83,229,43.29
116053,305,83,229,38.36
116054,305,21,244,33.61
116055,305,21,246,41.81
116056,305,83,217,34.75
116057,305,83,217,36.52
116058,305,21,240,35.03
116059,305,21,240,41.02
116060,305,21,246,44.03
116061,305,21,245,31.83
116062,305,83,229,34.07
116063,305,21,246,42.12
116064,305,21,246,37.86
116065,305,21,244,44.8
116066,305,19,230,43.15
116067,305,83,217,31.38
116068,305,21,240,30.15
116069,305,83,229,37.1
116070,305,21,240,31.52
116071,305,83,217,30.86
116072,305,21,246,34.93
116073,305,19,238,37.42
116074,305,83,217,36.59
116075,305,83,217,43.48
116076,305,83,229,31.29
116077,305,19,233,44.19
116078,305,19,232,44.5
116079,305,19,230,38.28
116080,305,21,245,37.23
116081,305,19,233,44.52
116082,305,21,244,32.49
116083,305,21,246,39.36
116084,305,21,246,35.32
116085,305,83,217,31.04
116086,305,19,233,38.94
116087,305,83,229,32.77
116088,305,21,245,31.58
116089,305,19,238,31.42
116090,305,19,232,33.56
116091,305,83,229,36.88
116092,305,19,232,31.95
116093,305,21,244,44.57
116094,305,19,230,40.51
116095,305,21,245,42.03
116096,305,83,229,34.9
116097,305,19,233,37.54
116098,305,19,238,34.17
116099,305,21,244,41.21
116100,305,19,233,43.28
116101,305,19,238,42.3
116102,305,19,233,38.63
116103,305,21,240,42.24
116104,305,83,229,31.23
116105,305,19,232,35.36
116106,305,19,232,33.01
116107,305,19,230,31.45
116108,305,83,217,36.3
116109,305,19,230,43.3
116110,305,83,229,39.27
116111,305,83,217,39.86
116112,305,83,217,33.37
116113,305,83,229,31.45
116114,305,21,240,30.61
116115,305,21,246,37.17
116116,305,83,229,38.35
116117,305,21,240,32.34
116118,305,21,244,36.73
116119,305,44,297,32.59
116120,305,32,286,35.4
116121,305,84,266,42.03
116122,305,84,266,44.57
116123,305,86,257,36.12
116124,305,32,288,43.84
116125,305,86,255,43.26
116126,305,44,298,39.43
116127,305,86,251,43.76
116128,305,86,251,32.64
116129,305,44,299,43.12
116130,305,31,280,41.86
116131,305,31,277,42.04
116132,305,86,257,30.4
116133,305,84,261,42.46
116134,305,84,261,41.79
116135,305,86,255,38.93
116136,305,84,265,34.39
116137,305,57,270,41.12
116138,305,44,301,41.86
116139,305,32,286,41.51
116140,305,84,266,37.94
116141,305,84,261,42.65
116142,305,84,265,30.12
116143,305,86,255,33.58
116144,305,57,275,31.27
116145,305,84,266,31.81
116146,305,57,270,36.93
116147,305,44,297,32.11
116148,305,86,257,44.18
116149,305,44,297,34.66
116150,305,84,266,35.8
116151,305,44,298,34.85
116152,305,32,290,34.88
116153,305,44,297,39.35
116154,305,86,257,44.89
116155,305,84,266,36.33
116156,305,32,291,34.92
116157,305,84,266,40.74
116158,305,44,299,40.62
116159,305,32,288,31.99
116160,305,84,262,33.58
116161,305,86,255,36.41
116162,305,84,261,33.1
116163,305,57,275,36.84
116164,305,57,275,44.4
116165,305,44,299,35.75
116166,305,31,283,35.41
116167,305,84,265,31.41
116168,305,44,299,34.08
116169,305,44,299,38.13
116170,305,32,288,42.51
116171,305,32,291,40.09
116172,305,86,252,35.7
116173,305,84,266,36.45
116174,305,84,265,30.84
116175,305,32,286,30.48
116176,305,44,297,41.77
116177,305,57,272,31.28
116178,305,44,299,32.84
116179,305,31,283,34.3
116180,305,32,290,40.72
116181,305,84,265,31.32
116182,305,86,257,33.93
116183,305,32,288,33.0
116184,305,57,272,35.47
116185,305,84,265,38.26
116186,305,86,252,38.52
116187,305,44,301,35.72
116188,305,57,275,40.16
116189,305,86,251,41.16
116190,305,86,255,43.86
116191,305,31,280,37.2
116192,305,32,291,42.43
116193,305,86,257,35.71
116194,305,57,275,43.84
116195,306,43,144,32.01
116196,306,71,130,43.84
116197,306,46,168,37.21
116198,306,77,160,40.18
116199,306,97,121,33.57
116200,306,77,152,40.5
116201,306,77,152,43.52
116202,306,97,121,31.4
116203,306,77,152,31.85
116204,306,43,145,41.24
116205,306,43,145,40.62
116206,306,43,145,41.68
116207,306,77,152,31.44
116208,306,40,137,42.33
116209,306,77,160,33.5
116210,306,46,169,33.9
116211,306,43,145,37.6
116212,306,77,157,39.22
116213,306,71,133,40.96
116214,306,77,150,31.75
116215,306,71,125,44.82
116216,306,43,148,37.6
116217,306,46,169,38.96
116218,306,77,152,37.52
116219,306,43,148,38.34
116220,306,77,160,38.59
116221,306,43,143,32.63
116222,306,71,126,37.46
116223,306,46,168,40.81
116224,306,46,162,37.76
116225,306,43,143,32.55
116226,306,40,134,37.47
116227,306,71,125,41.72
116228,306,97,115,36.03
116229,306,46,161,39.16
116230,306,40,135,33.21
116231,306,97,122,34.18
116232,306,97,122,44.99
116233,306,71,126,42.28
116234,306,46,161,42.22
116235,306,46,161,40.16
116236,306,77,152,35.65
116237,306,77,152,37.36
116238,306,46,169,34.14
116239,306,97,121,43.36
116240,306,77,157,32.99
116241,306,77,157,43.44
116242,306,97,122,35.18
116243,306,77,160,41.21
116244,306,46,169,43.88
116245,306,71,133,30.06
116246,306,97,115,40.18
116247,306,97,120,34.17
116248,306,71,125,31.57
116249,306,46,162,35.15
116250,306,46,168,37.51
116251,306,43,148,37.09
116252,306,97,120,34.3
116253,306,40,137,35.76
116254,306,40,137,31.06
116255,306,40,135,35.18
116256,306,97,122,37.98
116257,306,46,162,35.73
116258,306,43,148,43.89
116259,306,43,145,36.66
116260,306,40,134,33.77
116261,306,71,126,40.03
116262,306,40,136,32.14
116263,306,43,145,39.87
116264,306,97,122,42.19
116265,306,71,130,44.87
116266,306,43,148,41.0
116267,306,71,125,34.03
116268,306,46,168,30.6
116269,306,71,125,42.41
116270,306,46,162,43.42
116271,306,81,191,31.42
116272,306,47,170,30.55
116273,306,82,211,33.58
116274,306,81,192,36.32
116275,306,82,213,38.43
116276,306,48,182,38.08
116277,306,48,182,42.14
116278,306,82,211,30.46
116279,306,82,213,39.9
116280,306,82,213,43.5
116281,306,82,213,37.09
116282,306,82,213,35.56
116283,306,48,188,40.84
116284,306,82,211,44.51
116285,306,81,192,41.95
116286,306,81,192,43.97
116287,306,48,188,44.03
116288,306,82,211,36.01
116289,306,48,188,39.77
116290,306,48,189,36.12
116291,306,82,211,42.22
116292,306,48,184,41.86
116293,306,47,179,37.69
116294,306,47,170,34.4
