id,name,city,state,lon,lat
6015,South Community Hospital,OKLAHOMA CITY,OK,-97.537811,35.422562
6016,Southwestern Hospital,FORT SILL,OK,-98.393661,34.594795
6017,Southwestern Medical Center,LAWTON,OK,-98.46312,34.592857
6018,State Veterans Hospital,SULPHUR,OK,-96.961678,34.494259
6019,Western State Hospital,FORT SUPPLY,OK,-99.555672,36.571423
6020,Willow View Hospital,DEL CITY,OK,-97.381424,35.495621
6021,Bellville Sanatorium,LLOYD CENTER,WA,-122.635925,45.514561
6022,Bess Kaiser Hospital (historical),DELTA PARK,WA,-122.695648,45.559559
6023,Central Oregon District Hospital,REDMOND,OR,-121.168922,44.288174
6024,Columbia Memorial Hospital,MEGLER,WA,-123.817924,46.18816
6025,Community Memorial Hospital,PENDLETON,OR,-118.80304,45.65374
6026,Coquille Valley Hospital,COQUILLE,OR,-124.179283,43.179554
6027,Dammasch State Hospital (historical),SHERWOOD,OR,-122.794533,45.311779
6028,Douglas Community Hospital,GREEN,OR,-123.357574,43.215118
6029,Forest Grove Community Hospital,CORNELIUS,OR,-123.090942,45.517056
6030,Good Samaritan Hospital,CORVALLIS,OR,-123.25399,44.602623
6031,Good Shepherd Community Hospital,HERMISTON,WA,-119.308067,45.846245
6032,Grande Ronde Hospital,ISLAND CITY,OR,-118.106056,45.330135
6033,Happy Acres Memorial Hospital,AMITY,OR,-123.215103,45.173168
6034,Holy Rosary Hospital,ONTARIO,OR,-116.977104,44.025444
6035,Hood River Memorial Hospital,BINGEN,WA,-121.524796,45.704559
6036,Kaiser Sunnyside Hospital,CLACKAMAS,OR,-122.559532,45.431782
6037,Keizer Memorial Hospital,COOS BAY,OR,-124.225945,43.407337
6038,Langmack Hospital,FOSTER RESERVOIR,OR,-122.73703,44.397346
6039,Legacy Emanuel Hospital,DELTA PARK,WA,-122.669266,45.5429
6040,Legacy Good Samaritan Hospital,LLOYD CENTER,WA,-122.698425,45.530399
6041,Louis Juvenile Hospital,FAIRVIEW,WA,-122.495377,45.528454
6042,Malheur Memorial Hospital,NYSSA,OR,-117.007935,43.879604
6043,Marion County Health Center,KEIZER,OR,-122.995644,44.938732
6044,McMinnville Hospital,MCMINNVILLE,OR,-123.19899,45.204559
6045,Memorial Hospital,KEIZER,OR,-123.034538,44.933174
6046,Mercy Medical Center,ROSEBURG,OR,-123.367294,43.241508
6047,Meridian Park Hospital,DURHAM,OR,-122.741486,45.379009
6048,Merlin Sanitarium,MERLIN,OR,-123.422005,42.503448
6049,Morningside Hospital (historical),GOVERNMENT ISLAND,WA,-122.559265,45.515949
6050,Mountain View Hospital,MADRAS,OR,-121.119759,44.637905
6051,Oregon City Hospital,CLACKAMAS,OR,-122.600372,45.363174
6052,Oregon State Mental Hospital,KEIZER,OR,-123.002594,44.938732
6053,Pendleton Community Memorial Hospital,PENDLETON,OR,-118.803322,45.654022
6054,Physicians and Surgeons Hospital (historical),LLOYD CENTER,WA,-122.691483,45.530399
6055,Pioneer Memorial Hospital,PRINEVILLE,OR,-120.837524,44.312069
6056,Portland Sanatorium,LLOYD CENTER,WA,-122.600647,45.51651
6057,Providence Hospital,LLOYD CENTER,WA,-122.613983,45.527901
6058,Riverside Psychiatric Hospital,LAKE OSWEGO,OR,-122.652313,45.462341
6059,Sacred Heart General Hospital,EUGENE,OR,-123.09314,44.046516
6060,Saint Charles Medical Center,BEND,OR,-121.269203,44.067902
6061,Saint Vincent Hospital,BEAVERTON,OR,-122.772041,45.510948
6062,Salem General Hospital,KEIZER,OR,-123.003983,44.941784
6063,Shriners Hospital,CASCADE PARK,WA,-122.577599,45.551781
6064,The Dalles General Hospital,CHENOWETH,WA,-121.164513,45.587345
6065,United States Veterans Administration Hospital,ROSEBURG,OR,-123.365074,43.227058
6066,Valley Lane Hospital,EUGENE,OR,-123.102867,44.050129
6067,Veterans Administration Domicilary,EAGLE POINT,OR,-122.838654,42.442348
6068,Woodland Park Hospital,GOVERNMENT ISLAND,WA,-122.556763,45.53595
6069,Abington Memorial Hospital,SAND BROOK,PA,-75.121292,40.119282
6070,Albert Einstein Medical Center,PHILADELPHIA,PA,-75.142677,40.035671
6071,Aliquippa Hospital,LEETSDALE,PA,-80.290344,40.608124
6072,All Saints Hospital,GERMANTOWN,PA,-75.2024,40.082329
6073,Allegheny General Hospital,AVALON,PA,-80.003105,40.457008
6074,Allegheny Valley Hospital,BRACKENRIDGE,PA,-79.737549,40.617565
6075,Barnes Hospital,HICKORY GROVE,NY,-75.59269,41.946751
6076,Beaver County Home and Hospital,BEAVER,PA,-80.342285,40.668957
6077,Beaver County Sanitarium,ALIQUIPPA,PA,-80.296455,40.679504
6078,Berks County Home and Hospital,ADAMSTOWN,PA,-76.012985,40.383423
6079,Berks County Sanatorium,ADAMSTOWN,PA,-76.016327,40.377872
6080,Betts Hospital,ALPHA,NJ,-75.23101,40.686211
6081,Black Hospital,BURNHAM,PA,-77.557777,40.588684
6082,Blair Memorial Hospital,HUNTINGDON,PA,-78.011948,40.494511
6083,Booth Memorial Hospital,BALDWIN,PA,-80.024498,40.401459
6084,Booth Memorial Hospital,ROXBOROUGH,PA,-75.248238,39.989555
6085,Bryn Mawr Hospital,TROUT LAKE,PA,-75.321304,40.019279
6086,Butler Memorial Hospital,BUTLER,PA,-79.881172,40.866455
6087,Canonsburg General Hospital,CANONSBURG,PA,-80.192276,40.24535
6088,Carlisle Hospital,BOILING SPRINGS,PA,-77.20192,40.198147
6089,Central Medical Pavilion,BRENTWOOD,PA,-79.985886,40.44035
6090,Charleroi Monessen Hospital,BELLE VERNON,PA,-79.908104,40.147572
6091,Chicora Medical Center,CHICORA,PA,-79.748383,40.939236
6092,Childrens Heart Hospital,PHILADELPHIA,PA,-75.210457,40.003441
6093,Childrens Hospital,ASPINWALL,PA,-79.958382,40.442009
6094,Childrens Rehabilitation Center,NIXON,PA,-79.89756,40.757565
6095,Clarks Summit State Hospital,WALLS CORNERS,PA,-75.736023,41.482857
6096,Columbia Hospital,ASPINWALL,PA,-79.890602,40.44479
6097,Community General Osteopathic Hospital,NEW CUMBERLAND,PA,-76.816368,40.284256
6098,Cumberland County Nursing Home,BOILING SPRINGS,PA,-77.161369,40.211758
6099,Danville State Hospital,DANVILLE,PA,-76.595512,40.948418
6100,Delaware County Memorial Hospital,TROUT LAKE,PA,-75.283516,39.954281
6101,Deshon Veterans Administration Hospital,BUTLER,PA,-79.946167,40.868126
6102,Divine Providence Hospital,AVALON,PA,-80.008667,40.45396
6103,Divine Providence Hospital,COGAN STATION,PA,-76.985245,41.260361
6104,Doctors Hospital,PHILADELPHIA,PA,-75.168236,39.957893
6105,Dufur Hospital,SAND BROOK,PA,-75.189056,40.187607
6106,Eagleville Hospital Rehabilitation Center,CHURCHTOWN,PA,-75.412956,40.155666
6107,Eagleville Sanitarium,CHURCHTOWN,PA,-75.412956,40.155937
6108,Eastern State School And Hospital,NORTHEAST PHILADELPHIA,PA,-74.965439,40.137051
6109,Elizabethtown State Hospital,ELIZABETHTOWN,PA,-76.618858,40.162315
6110,Episcopal Hospital,PHILADELPHIA,PA,-75.129898,39.990112
6111,Erie County Hospital (historical),ERIE,PA,-80.040886,42.100616
6112,Erie County Infirmary,AVONIA,PA,-80.271454,42.023388
6113,Eugenia Hospital,GERMANTOWN,PA,-75.243515,40.09539
6114,Evangelical Hospital,MILTON,PA,-76.88636,40.977024
6115,Fairview State Hospital,CARBONDALE,PA,-75.426292,41.574253
6116,Franklin Institute,PHILADELPHIA,PA,-75.173233,39.958176
6117,Friends Hospital,PHILADELPHIA,PA,-75.103508,40.02594
6118,Geisinger Hospital,DANVILLE,PA,-76.606346,40.967587
6119,Germantown Hospital,PHILADELPHIA,PA,-75.158226,40.039829
6120,Graduate Hospital,PHILADELPHIA,PA,-75.172684,39.945114
6121,Greene County Memorial Hospital,WAYNESBURG,PA,-80.172844,39.900635
6122,Hamburg Tuberculosis Sanatorium,ADAMSTOWN,PA,-75.969376,40.56398
6123,Hamot Hospital,ERIE,PA,-80.08728,42.133667
6124,Hanneman Hospital,DICKSON CITY,PA,-75.646576,41.40036
6125,Haverford Community Hospital,TROUT LAKE,PA,-75.333527,39.975109
6126,Haverford State Hospital,TROUT LAKE,PA,-75.338524,39.994831
6127,Hershey Medical Center,CAMPBELLTOWN,PA,-76.676361,40.263981
6128,Highland Medical Center,COCHRANVILLE,PA,-75.906342,39.885937
6129,Hillsview Sanatorium,EAST WASHINGTON,PA,-80.23645,40.160072
6130,Hollidaysburg State Hospital,ALTOONA,PA,-78.413902,40.443401
6131,Holy Redeemer Hospital,NORTHEAST PHILADELPHIA,PA,-75.081291,40.10955
6132,Institute of Pennsylvania,ROXBOROUGH,PA,-75.217957,39.960674
6133,Jeanes Memorial Hospital,NORTHEAST PHILADELPHIA,PA,-75.089615,40.07233
6134,Johnson County Home,ADAMSTOWN,PA,-75.508247,40.163994
6135,Kane Memorial Hospital,BETHEL PARK,PA,-80.088951,40.378399
6136,Kaul Memorial Hospital,ST. MARYS,PA,-78.578079,41.426453
6137,Kennedy Hospital,PHILADELPHIA,PA,-75.092117,40.035942
6138,Lancaster General Hospital,EAST PETERSBURG,PA,-76.303566,40.047039
6139,Lancaster Osteopathic Hospital,LANCASTER,PA,-76.280243,40.041489
6140,Lankenau Hospital,TROUT LAKE,PA,-75.262123,39.988441
6141,Latrobe Hospital,DERRY,PA,-79.393364,40.321178
6142,Lawndale Community Hospital,PHILADELPHIA,PA,-75.097946,40.04678
6143,Lewistown Hospital,BURNHAM,PA,-77.56778,40.617573
6144,Lock Haven Hospital,DUNNSTOWN,PA,-77.474701,41.13063
6145,M D General Hospital,ERIE,PA,-80.009499,42.148388
6146,Magee Hospital,ASPINWALL,PA,-79.960052,40.436737
6147,Mayview State Hospital,CECIL-BISHOP,PA,-80.108948,40.32729
6148,Memorial Hospital,BEDFORD,PA,-78.433067,40.02536
6149,Memorial Hospital,BAIDLAND,PA,-79.941994,40.206181
6150,Memorial Hospital,TIRE HILL,PA,-78.919189,40.305077
6151,Memorial Hospital,CEDARVILLE,PA,-75.622955,40.24316
6152,Memorial Osteopathic Hospital,EMIGSVILLE,PA,-76.692749,39.967319
6153,Mercy Hospital,ROXBOROUGH,PA,-75.214348,39.939003
6154,Mercy Hospital,BRENTWOOD,PA,-79.985603,40.43618
6155,Mercy Hospital,TIRE HILL,PA,-78.917526,40.306187
6156,Mercy Hospital,DICKSON CITY,PA,-75.652962,41.413139
6157,Mercy Medical Center,PHILADELPHIA INTERNATIONAL ARPT,PA,-75.268234,39.926785
6158,Metropolitan Hospital Springfield Division,GLEN WESTOVER,PA,-75.348801,39.92178
6159,Miners Hospital,NORTHERN CAMBRIA,PA,-78.774185,40.645897
6160,Misericordia Hospital,ROXBOROUGH,PA,-75.228233,39.951225
6161,Montgomery Hospital,GREENTREE,PA,-75.335739,40.124275
6162,Moses Taylor Hospital,DICKSON CITY,PA,-75.644073,41.407299
6163,Muhlenberg Medical Center,LEHIGH UNIVERSITY,PA,-75.407684,40.64399
6164,Muncy Valley Hospital,HUGHESVILLE,PA,-76.774681,41.209801
6165,Nason Hospital,CLAYSBURG,PA,-78.388626,40.338966
6166,Nazareth Hospital,NORTHEAST PHILADELPHIA,PA,-75.04129,40.058441
6167,Norristown State Hospital,GREENTREE,PA,-75.350189,40.133717
6168,Northeastern Hospital,PHILADELPHIA,PA,-75.105728,39.990112
6169,Northern Liberties Hospital,PHILADELPHIA,PA,-75.14962,39.965675
6170,Ohio Valley General Hospital,AVALON,PA,-80.090607,40.472847
6171,Overlook Hospital,NEW WILMINGTON,PA,-80.336174,41.114777
6172,Parkview Hospital,PHILADELPHIA,PA,-75.098511,40.018719
6173,Passavant Hospital,BEALLSVILLE,PA,-80.000603,40.009514
6174,Pennsylvania Hospital,PHILADELPHIA,PA,-75.156006,39.945393
6175,Pennsylvania State Hospital,CAMP HILL,PA,-76.875526,40.284256
6176,Perkiomen Valley Convalescent Home,CHURCHTOWN,PA,-75.457954,40.227604
6177,Philadelphia State Hospital,NORTHEAST PHILADELPHIA,PA,-74.980171,40.111782
6178,Philhaven Hospital,CLEONA,PA,-76.462471,40.26815
6179,Pittsburgh Tuberculosis Sanitarium,ASPINWALL,PA,-79.902267,40.477009
6180,Polk Center Hospital,POLK,PA,-79.932281,41.370888
6181,Polyclinic Hospital,CAMP HILL,PA,-76.898308,40.287586
6182,Presbyterian Hospital,ASPINWALL,PA,-79.958939,40.44257
6183,Ransom-Newton State Hospital,CARVERTON,PA,-75.812698,41.390362
6184,Reading Hospital,ADAMSTOWN,PA,-75.94883,40.3312
6185,Retreat State Hospital,ALDEN,PA,-76.078819,41.188694
6186,Riddle Memorial Hospital,GRADYVILLE,PA,-75.430473,39.912331
6187,Riverview Hospital,GREENTREE,PA,-75.327126,40.111778
6188,Rolling Hill Hospital,NORTHEAST PHILADELPHIA,PA,-75.104622,40.081779
6189,Rosella Hospital,BELLEVUE,PA,-79.985886,40.445629
6190,Rush Hospital,CHRISTIANA,PA,-75.529091,40.010937
6191,Sacred Heart Hospital,GREENTREE,PA,-75.331566,40.123165
6192,Sacred Heart Hospital,COALDALE,PA,-75.521843,40.566204
6193,Saint Agnes Hospital,CENTER CITY,PA,-75.170738,39.926224
6194,Saint Clair Memorial Hospital,BETHEL PARK,PA,-80.06617,40.378399
6195,Saint Francis Hospital,ASPINWALL,PA,-79.953102,40.467567
6196,Saint Johns General Hospital,AVALON,PA,-80.03672,40.477009
6197,Saint Joseph Hospital,EAST PETERSBURG,PA,-76.321068,40.040379
6198,Saint Josephs Hospital,PHILADELPHIA,PA,-75.163788,39.971783
6199,Saint Josephs Hospital,ADAMSTOWN,PA,-75.912712,40.338421
6200,Saint Josephs Hospital,BLAKELY,PA,-75.637962,41.430908
6201,Saint Lukes Hospital,PHILADELPHIA,PA,-75.14962,39.971504
6202,Saint Lukes Hospital,LEHIGH UNIVERSITY,PA,-75.393234,40.608429
6203,Saint Marys Hospital,PHILADELPHIA,PA,-75.131836,39.975674
6204,Saint Marys Hospital,DUNMORE,PA,-75.656021,41.39452
6205,Scranton State Hospital,DICKSON CITY,PA,-75.662132,41.41341
6206,Selinsgrove State School And Hospital,FREEBURG,PA,-76.888863,40.816753
6207,Shadyside Hospital,ASPINWALL,PA,-79.939774,40.454788
6208,Shamokin State Hospital,ELYSBURG,PA,-76.570511,40.805912
6209,Shriners Hospital,NORTHEAST PHILADELPHIA,PA,-75.042946,40.063721
6210,Somerset State Hospital,FRIEDENS,PA,-79.037811,40.003139
6211,South Mountain Restoration Center,MONT ALTO,PA,-77.493042,39.844532
6212,Spencer Hospital,MEADVILLE,PA,-80.146172,41.633663
6213,State Hospital Farm,BEERSVILLE,PA,-75.445183,40.683987
6214,State Institute for Feeble Minded,FRANKLIN,PA,-79.923111,41.371727
6215,State Rehabilitation Center,DAVIDSVILLE,PA,-78.947525,40.301186
6216,Taylor Hospital,PHILADELPHIA INTERNATIONAL ARPT,PA,-75.319633,39.877613
6217,Taylor Hospital,AVOCA,PA,-75.725464,41.380909
6218,Temple University Hospital,PHILADELPHIA,PA,-75.152946,40.006222
6219,Torrance State Hospital,BLACK LICK,PA,-79.240868,40.41785
6220,U S Naval Hospital,SOUTH PHILADELPHIA,PA,-75.17907,39.907616
6221,Valley Forge Heart Institute,SERGEANTSVILLE,PA,-75.367409,40.158718
6222,Veterans Administration Hospital,ASPINWALL,PA,-79.953102,40.446739
6223,Veterans Administration Hospital,BUTLER,PA,-79.947556,40.875896
6224,Warren State Hospital,RUSSELL,PA,-79.14698,41.879501
6225,Warren State Hospital Farm Colony,RUSSELL,NY,-79.160881,41.905338
6226,Washington Hospital,EAST WASHINGTON,PA,-80.246452,40.183964
6227,Wernersville State Hospital,ADAMSTOWN,PA,-76.103836,40.330093
6228,West Mountain Sanatorium,CLARKS GREEN,PA,-75.712135,41.432861
6229,Western Pennsylvania Hospital,ASPINWALL,PA,-79.946159,40.462009
6230,Western Psychiatric Hospital,ASPINWALL,PA,-79.960335,40.443398
6231,Wilkes-Barre General Hospital,ASHLEY,PA,-75.866585,41.258141
6232,Wills Hospital,PHILADELPHIA,PA,-75.165176,39.963173
6233,Woodville State Hospital,BRIDGEVILLE,PA,-80.1045,40.387569
6234,York County Hospital and Home,EMIGSVILLE,PA,-76.649689,39.989269
6235,Zem Zem Hospital,ERIE,PA,-80.119499,42.112278
6236,Chapin Hospital,CENTRAL FALLS,MA,-71.430336,41.84343
6237,Our Lady of Fatima Hospital,CENTRAL FALLS,MA,-71.459503,41.855099
6238,Rhode Island Hospital,CRANSTON,MA,-71.409782,41.812038
6239,Saint Joseph Hospital,CRANSTON,MA,-71.420891,41.80677
6240,Abbeville County Memorial Hospital,ABBEVILLE,SC,-82.383179,34.160679
6241,Aiken Community Hospital,AIKEN,SC,-81.762054,33.570969
6242,Aiken Health Center,AIKEN,SC,-81.729271,33.564308
6243,Aiken Regional Medical Center,AIKEN,SC,-81.729836,33.565136
6244,Alderman Sanitarium (historical),GREENWOOD,SC,-82.175125,34.184292
6245,Anderson Memorial Hospital,ANDERSON,SC,-82.646523,34.513435
6246,Bailey Memorial Hospital,CLINTON,SC,-81.876495,34.452351
6247,Baker Hospital,BATTERY POINT,SC,-79.942589,32.777397
6248,Bamberg County Memorial Hospital,BAMBERG,SC,-81.028145,33.307655
6249,Baptist Medical Center Columbia,COLUMBIA,SC,-81.03315,34.006546
6250,Beaufort Memorial Hospital,ASHDALE,SC,-80.687614,32.417133
6251,Bennett Hospital,GREER,SC,-82.235664,34.947617
6252,Black Memorial Hospital,SPARTANBURG,SC,-81.895653,34.978451
6253,Brewer Hospital (historical),GREENWOOD,SC,-82.143173,34.199291
6254,Brooks Infirmary,BROOKDALE,SC,-80.852875,33.497372
6255,Bruce Hospital,FLORENCE,SC,-79.764503,34.189045
6256,Camden Hospital (historical),CAMDEN,SC,-80.60202,34.260147
6257,Cannon Memorial Hospital,PICKENS,SC,-82.707077,34.874554
6258,Charleston County Health Center,BATTERY POINT,SC,-79.952309,32.782394
6259,Charter Rivers Hospital,COLUMBIA,SC,-81.118149,34.007931
6260,Cherokee County Health Center,GAFFNEY,SC,-81.655098,35.070957
6261,Chesterfield General Hospital,CHERAW,SC,-79.903114,34.692375
6262,Clarendon Memorial Hospital,MANNING,SC,-80.211472,33.687103
6263,Columbia Hospital,ARCADIA LAKES,SC,-81.020927,34.008217
6264,Conway Hospital,CONWAY,SC,-79.059196,33.839611
6265,County Memorial Hospital,GAFFNEY,NC,-81.635925,35.08791
6266,Divine Saviour Hospital,YORK,SC,-81.242851,34.991249
6267,Doctors Memorial Hospital,SPARTANBURG,SC,-81.936768,34.964291
6268,Doyle Infirmary,CLINTON,SC,-81.875107,34.465961
6269,Easley Baptist Hospital,EASLEY,SC,-82.606796,34.840675
6270,East Cooper Community Hospital,DANIEL ISLAND,SC,-79.856476,32.813786
6271,Edgefield County Hospital,EDGEFIELD,SC,-81.930122,33.778744
6272,Fairfield Memorial Hospital,WINNSBORO,SC,-81.098976,34.372646
6273,Finger Infirmary (historical),MARION,SC,-79.399208,34.181271
6274,Florence Crittenton Hospital,BATTERY POINT,SC,-79.955086,32.803787
6275,Florence General Hospital,FLORENCE,SC,-79.7659,34.189045
6276,G Werber Bryan Psychiatric Hospital,ARCADIA LAKES,SC,-80.983139,34.085712
6277,Good Samaritan Waverly Hospital,ARCADIA LAKES,SC,-81.018425,34.010437
6278,Grand Strand Hospital,BRIARCLIFFE ACRES,SC,-78.82003,33.758503
6279,Greenville County Public Health Center,BEREA,SC,-82.40374,34.839558
6280,Greenville General Hospital,DOWNTOWN GREENVILLE,SC,-82.412064,34.818729
6281,Hampton General Hospital,ALMEDA,SC,-81.088997,32.854607
6282,Hays Hospital (historical),CLINTON,SC,-81.878998,34.471516
6283,Hillcrest Hospital,FOUNTAIN INN,SC,-82.248451,34.720398
6284,Hilton Head Hospital,FOLLY FIELD,SC,-80.713165,32.221035
6285,Jacob W Lowman Hospital,BROOKDALE,SC,-80.8526,33.495983
6286,Kelley Memorial Hospital (historical),KINGSTREE,SC,-79.830902,33.665443
6287,Kershaw County Memorial Hospital,CAMDEN,SC,-80.59008,34.252934
6288,Laurens County Health Center,LAURENS,SC,-82.02121,34.502621
6289,Laurens County Hospital,LAURENS,SC,-82.027039,34.489563
6290,Lee County Memorial Hosptial,BISHOPVILLE,SC,-80.259232,34.227936
6291,Lexington Medical Mall,COLUMBIA,SC,-81.11232,34.002934
6292,Little River Medical Center,LITTLE RIVER,NC,-78.598625,33.883232
6293,Live Oaks Hospital,BASHAN,SC,-80.985939,32.495468
6294,Loris Community Hospital,LORIS,NC,-78.898636,34.057392
6295,Lower Florence County Hospital,LAKE CITY,SC,-79.760345,33.880726
6296,Marion Memorial Hospital,MARION,SC,-79.39727,34.19183
6297,Marion Sims Memorial Hospital,ELGIN,NC,-80.788124,34.718758
6298,Marlboro County General Hospital,BENNETTSVILLE,SC,-79.683952,34.618484
6299,Martins Hospital (historical),MULLINS,SC,-79.253944,34.207378
6300,Maude Cullen Health Center,JUDGE TOWN,SC,-80.060913,33.43961
6301,McClennan Banks Memorial Hospital,BATTERY POINT,SC,-79.951752,32.783234
6302,McLeod Infirmary (historical),FLORENCE,SC,-79.767006,34.195988
6303,McLeod Memorial Hospital,FLORENCE,SC,-79.810898,34.235981
6304,McLeod Regional Medical Center,FLORENCE,SC,-79.758957,34.196827
6305,Midland Center,ARCADIA LAKES,SC,-80.975639,34.093212
6306,Morris Village Hospital,ARCADIA LAKES,SC,-80.993141,34.090714
6307,Mullins Hospital,MULLINS,SC,-79.253662,34.199051
6308,Murray Hospital,BATTERY POINT,SC,-79.962311,32.794617
6309,Newberry County Memorial Hospital,NEWBERRY,SC,-81.606224,34.289028
6310,North Greenville Hospital,MARIETTA,SC,-82.45652,34.975677
6311,Oconee Memorial Hospital,SENECA,SC,-82.987373,34.695377
6312,Palmetto Center,FLORENCE,SC,-79.804504,34.232094
6313,Patrick B Harris Psychiatric Hospital,ANDERSON,SC,-82.579025,34.473167
6314,Pickens Hospital,DOWNTOWN GREENVILLE,SC,-82.411514,34.820118
6315,Piedmont Medical Center,ROCK HILL,NC,-81.050911,34.956253
6316,Pinehaven Hospital,BATTERY POINT,SC,-79.95092,32.782677
6317,Pryor Hospital (historical),CHESTER,SC,-81.211479,34.709026
6318,Redfern Health Center,CENTRAL,SC,-82.833755,34.677326
6319,Richland Memorial Hospital,ARCADIA LAKES,SC,-81.03315,34.027931
6320,Roper Hospital,BATTERY POINT,SC,-79.949806,32.782955
6321,Saint Eugene Community Hospital,DILLON,NC,-79.364769,34.421268
6322,Saint Francis Xavier Infirmary,BATTERY POINT,SC,-79.945641,32.783787
6323,Saint Marys Hospital,ANDERSON,SC,-82.661247,34.525665
6324,Self Memorial Hospital,GREENWOOD,SC,-82.156517,34.175682
6325,Shady Brook Hospital,SENECA,SC,-82.963203,34.656208
6326,Shriners Hospital,DOWNTOWN GREENVILLE,SC,-82.372902,34.88929
6327,Sirrine Hospital,BEREA,SC,-82.422905,34.845947
6328,Southland Medical Center,DARLINGTON,SC,-79.869225,34.314041
6329,Spartanburg General Hospital,SPARTANBURG,SC,-81.940102,34.967064
6330,Sumter County Health Center,MILLWOOD,SC,-80.33786,33.922375
6331,Thomson Student Health Center,COLUMBIA,SC,-81.027039,33.995716
6332,Toumey Hospital,MILLWOOD,SC,-80.3423,33.923767
6333,Trident Regional Medical Center,ARARAT,SC,-80.073143,32.976002
6334,Union Community Hospital (historical),BUFFALO,SC,-81.625931,34.713192
6335,United States Public Health Service Hospital (historical),DOWNTOWN GREENVILLE,SC,-82.366783,34.907619
6336,Wallace Thomson Hospital,BUFFALO,SC,-81.628998,34.712074
6337,Wilson Hospital,DARLINGTON,SC,-79.837288,34.314594
6338,Workman Memorial Hospital,WOODRUFF,SC,-82.023155,34.744846
6339,York County Hospital,ROCK HILL,NC,-81.039803,34.950706
